CampaignID,AdvertiserName,CampaignName,CampaignStartDate,CampaignEndDate,TargetingCriteria,AdSlotSize,Budget,RemainingBudget
924,Advertiser_92,Campaign_924,2024-10-29,2024-11-08,"Age 19-49, Travel, Germany",160x600,66792.15,66792.15
925,Advertiser_92,Campaign_925,2024-10-05,2024-10-19,"Age 20-40, Sports, Germany",160x600,430834.22,430834.22
926,Advertiser_92,Campaign_926,2024-10-02,2024-11-16,"Age 24-49, Fashion, Australia",160x600,243708.26,243708.26
927,Advertiser_92,Campaign_927,2024-10-12,2024-12-06,"Age 22-34, Travel, Germany",300x250,134763.27,134763.27
928,Advertiser_92,Campaign_928,2024-10-03,2024-10-15,"Age 19-39, Technology, India",728x90,74813.17,74813.17
929,Advertiser_92,Campaign_929,2024-10-16,2024-11-10,"Age 30-31, Finance, Germany",160x600,101524.14,101524.14
930,Advertiser_92,Campaign_930,2024-10-13,2024-11-22,"Age 24-40, Gaming, UK",160x600,467154.16,467154.16
931,Advertiser_92,Campaign_931,2024-10-22,2024-11-18,"Age 30-49, Finance, UK",728x90,312370.15,312370.15
932,Advertiser_92,Campaign_932,2024-10-13,2024-11-17,"Age 27-32, Health, Australia",300x250,116674.98,116674.98
933,Advertiser_92,Campaign_933,2024-10-02,2024-11-03,"Age 19-32, Technology, Germany",160x600,384967.81,384967.81
934,Advertiser_92,Campaign_934,2024-10-29,2024-12-25,"Age 19-46, Health, UK",300x250,282600.51,282600.51
935,Advertiser_93,Campaign_935,2024-10-22,2024-12-10,"Age 21-31, Technology, India",160x600,243402.94,243402.94
936,Advertiser_93,Campaign_936,2024-10-28,2024-11-09,"Age 21-32, Health, USA",728x90,492433.0,492433.0
937,Advertiser_93,Campaign_937,2024-10-09,2024-12-04,"Age 23-32, Gaming, Germany",160x600,114591.85,114591.85
938,Advertiser_93,Campaign_938,2024-10-04,2024-10-22,"Age 27-45, Finance, Germany",728x90,444240.45,444240.45
939,Advertiser_93,Campaign_939,2024-10-15,2024-11-09,"Age 19-32, Travel, Australia",160x600,274607.99,274607.99
940,Advertiser_93,Campaign_940,2024-10-15,2024-10-29,"Age 27-41, Finance, Australia",160x600,278020.85,278020.85
941,Advertiser_94,Campaign_941,2024-10-14,2024-11-09,"Age 20-35, Fashion, USA",160x600,376455.03,376455.03
942,Advertiser_94,Campaign_942,2024-10-01,2024-10-20,"Age 28-49, Health, Germany",300x250,419968.15,419968.15
943,Advertiser_94,Campaign_943,2024-10-23,2024-12-20,"Age 23-48, Gaming, USA",160x600,357812.29,357812.29
944,Advertiser_94,Campaign_944,2024-10-22,2024-12-19,"Age 23-49, Health, Germany",728x90,383651.13,383651.13
945,Advertiser_94,Campaign_945,2024-10-28,2024-11-22,"Age 22-35, Health, UK",160x600,439337.77,439337.77
946,Advertiser_94,Campaign_946,2024-10-06,2024-11-07,"Age 28-41, Education, Australia",300x250,200194.75,200194.75
947,Advertiser_95,Campaign_947,2024-10-31,2024-11-11,"Age 27-42, Health, USA",300x250,207892.45,207892.45
948,Advertiser_95,Campaign_948,2024-10-15,2024-12-11,"Age 23-50, Travel, Australia",728x90,136414.43,136414.43
949,Advertiser_95,Campaign_949,2024-10-12,2024-10-31,"Age 25-32, Gaming, Germany",300x250,482281.38,482281.38
950,Advertiser_95,Campaign_950,2024-10-10,2024-10-23,"Age 29-33, Fashion, India",728x90,76928.01,76928.01
951,Advertiser_95,Campaign_951,2024-10-09,2024-10-22,"Age 23-43, Fashion, USA",160x600,496210.13,496210.13
952,Advertiser_95,Campaign_952,2024-10-08,2024-10-30,"Age 22-47, Gaming, Australia",300x250,399355.13,399355.13
953,Advertiser_95,Campaign_953,2024-10-21,2024-12-15,"Age 20-43, Finance, Germany",160x600,57629.73,57629.73
954,Advertiser_95,Campaign_954,2024-10-21,2024-11-20,"Age 21-34, Education, Germany",728x90,259114.9,259114.9
955,Advertiser_95,Campaign_955,2024-10-14,2024-11-16,"Age 29-36, Health, USA",160x600,85398.86,85398.86
956,Advertiser_95,Campaign_956,2024-10-24,2024-12-10,"Age 25-42, Travel, USA",300x250,121000.08,121000.08
957,Advertiser_95,Campaign_957,2024-10-30,2024-11-16,"Age 29-42, Technology, USA",728x90,277102.12,277102.12
958,Advertiser_95,Campaign_958,2024-10-14,2024-10-27,"Age 19-45, Education, UK",728x90,316259.07,316259.07
959,Advertiser_95,Campaign_959,2024-10-31,2024-11-17,"Age 24-50, Education, Australia",160x600,492892.55,492892.55
960,Advertiser_95,Campaign_960,2024-10-11,2024-10-23,"Age 26-46, Fashion, Germany",728x90,328690.26,328690.26
961,Advertiser_96,Campaign_961,2024-10-27,2024-12-22,"Age 24-42, Fashion, Germany",300x250,199541.63,199541.63
962,Advertiser_96,Campaign_962,2024-10-20,2024-11-21,"Age 29-35, Finance, Germany",300x250,378052.06,378052.06
963,Advertiser_96,Campaign_963,2024-10-23,2024-11-22,"Age 18-41, Fashion, Germany",728x90,272328.17,272328.17
964,Advertiser_96,Campaign_964,2024-10-10,2024-11-04,"Age 22-43, Sports, Germany",300x250,275226.38,275226.38
965,Advertiser_96,Campaign_965,2024-10-29,2024-12-06,"Age 25-47, Technology, India",300x250,177177.37,177177.37
966,Advertiser_96,Campaign_966,2024-10-13,2024-11-25,"Age 27-44, Travel, India",728x90,451543.4,451543.4
967,Advertiser_96,Campaign_967,2024-10-21,2024-12-11,"Age 20-34, Health, Australia",728x90,432675.06,432675.06
968,Advertiser_97,Campaign_968,2024-10-28,2024-11-09,"Age 26-38, Technology, Germany",300x250,284903.27,284903.27
969,Advertiser_97,Campaign_969,2024-10-18,2024-11-21,"Age 18-49, Sports, USA",160x600,18191.49,18191.49
970,Advertiser_97,Campaign_970,2024-10-15,2024-10-25,"Age 29-35, Technology, UK",300x250,410348.84,410348.84
971,Advertiser_97,Campaign_971,2024-10-24,2024-11-18,"Age 30-32, Health, UK",300x250,202470.62,202470.62
972,Advertiser_97,Campaign_972,2024-10-05,2024-10-19,"Age 21-40, Education, Germany",160x600,417744.36,417744.36
973,Advertiser_97,Campaign_973,2024-10-11,2024-12-04,"Age 30-40, Travel, Germany",300x250,402269.6,402269.6
974,Advertiser_97,Campaign_974,2024-10-09,2024-11-23,"Age 18-31, Technology, Australia",300x250,431641.58,431641.58
975,Advertiser_97,Campaign_975,2024-10-11,2024-10-22,"Age 20-45, Travel, India",300x250,87452.28,87452.28
976,Advertiser_97,Campaign_976,2024-10-05,2024-10-21,"Age 20-40, Sports, Germany",300x250,336699.84,336699.84
977,Advertiser_98,Campaign_977,2024-10-24,2024-12-15,"Age 22-42, Fashion, UK",728x90,339297.71,339297.71
978,Advertiser_98,Campaign_978,2024-10-09,2024-12-01,"Age 25-43, Education, Germany",300x250,212683.54,212683.54
979,Advertiser_98,Campaign_979,2024-10-07,2024-10-26,"Age 22-35, Health, UK",728x90,219841.69,219841.69
980,Advertiser_98,Campaign_980,2024-10-16,2024-11-06,"Age 18-40, Gaming, USA",728x90,238473.66,238473.66
981,Advertiser_98,Campaign_981,2024-10-30,2024-11-09,"Age 20-31, Health, Australia",160x600,109658.47,109658.47
982,Advertiser_98,Campaign_982,2024-10-22,2024-11-21,"Age 22-40, Fashion, Australia",160x600,437280.5,437280.5
983,Advertiser_98,Campaign_983,2024-10-29,2024-11-26,"Age 18-44, Education, UK",160x600,224075.07,224075.07
984,Advertiser_98,Campaign_984,2024-10-26,2024-11-09,"Age 28-34, Fashion, UK",300x250,290804.36,290804.36
985,Advertiser_98,Campaign_985,2024-10-24,2024-12-05,"Age 19-48, Health, Australia",160x600,394956.34,394956.34
986,Advertiser_98,Campaign_986,2024-10-27,2024-12-16,"Age 24-38, Health, India",728x90,68166.35,68166.35
987,Advertiser_98,Campaign_987,2024-10-04,2024-10-29,"Age 20-45, Fashion, Australia",160x600,160637.18,160637.18
988,Advertiser_98,Campaign_988,2024-10-12,2024-11-11,"Age 25-35, Technology, India",300x250,79465.34,79465.34
989,Advertiser_99,Campaign_989,2024-10-11,2024-12-03,"Age 26-43, Technology, UK",728x90,315605.04,315605.04
990,Advertiser_99,Campaign_990,2024-10-17,2024-11-06,"Age 22-36, Health, Australia",728x90,124888.86,124888.86
991,Advertiser_99,Campaign_991,2024-10-28,2024-11-13,"Age 24-38, Fashion, UK",728x90,49232.4,49232.4
992,Advertiser_99,Campaign_992,2024-10-20,2024-11-03,"Age 22-38, Travel, Germany",160x600,141730.05,141730.05
993,Advertiser_99,Campaign_993,2024-10-19,2024-11-19,"Age 21-38, Sports, UK",728x90,450578.95,450578.95
994,Advertiser_99,Campaign_994,2024-10-18,2024-11-03,"Age 29-44, Finance, Germany",160x600,372520.6,372520.6
995,Advertiser_99,Campaign_995,2024-10-30,2024-11-09,"Age 18-50, Health, USA",160x600,338272.57,338272.57
996,Advertiser_99,Campaign_996,2024-10-02,2024-11-16,"Age 30-31, Gaming, USA",160x600,442942.86,442942.86
997,Advertiser_99,Campaign_997,2024-10-09,2024-10-30,"Age 23-38, Education, Germany",160x600,96098.73,96098.73
998,Advertiser_99,Campaign_998,2024-10-15,2024-11-01,"Age 21-48, Fashion, USA",300x250,431557.24,431557.24
999,Advertiser_99,Campaign_999,2024-10-08,2024-11-04,"Age 29-31, Fashion, UK",728x90,132092.45,132092.45
1000,Advertiser_99,Campaign_1000,2024-10-16,2024-11-06,"Age 22-36, Sports, UK",728x90,410683.09,410683.09
1001,Advertiser_99,Campaign_1001,2024-10-31,2024-12-29,"Age 23-50, Education, Australia",728x90,424238.08,424238.08
1002,Advertiser_99,Campaign_1002,2024-10-01,2024-10-30,"Age 18-38, Technology, India",300x250,333989.2,333989.2
1003,Advertiser_99,Campaign_1003,2024-10-08,2024-10-30,"Age 19-40, Fashion, USA",160x600,489786.5,489786.5
1004,Advertiser_100,Campaign_1004,2024-10-25,2024-11-28,"Age 21-49, Health, Germany",300x250,158712.57,158712.57
1005,Advertiser_100,Campaign_1005,2024-10-17,2024-11-07,"Age 20-50, Finance, India",300x250,268774.61,268774.61
1006,Advertiser_100,Campaign_1006,2024-10-25,2024-12-13,"Age 26-48, Finance, Germany",300x250,404699.38,404699.38
1007,Advertiser_100,Campaign_1007,2024-10-17,2024-12-07,"Age 27-43, Health, Australia",300x250,369848.44,369848.44
1008,Advertiser_100,Campaign_1008,2024-10-08,2024-10-19,"Age 28-41, Technology, UK",728x90,127801.12,127801.12
1009,Advertiser_100,Campaign_1009,2024-10-27,2024-12-18,"Age 26-45, Education, Australia",160x600,308920.59,308920.59
1010,Advertiser_100,Campaign_1010,2024-10-30,2024-12-24,"Age 18-31, Fashion, India",728x90,150675.26,150675.26
1011,Advertiser_100,Campaign_1011,2024-10-16,2024-11-12,"Age 28-39, Education, UK",160x600,75181.22,75181.22
1012,Advertiser_100,Campaign_1012,2024-10-18,2024-11-19,"Age 30-41, Technology, UK",160x600,277057.39,277057.39
1013,Advertiser_100,Campaign_1013,2024-10-04,2024-11-11,"Age 22-31, Sports, Australia",728x90,27045.56,27045.56
